index,id,is_relevant,target,source,action,action_type,location,date,country,year,news
aZfSIQImfpjTplqFRDMjAhvZzVrK-news_satp_15.tsv_348,20216,TRUE,"['nephew', 'driver']",[],"['killed', 'injured', 'Improvised Explosive Device', 'IED', 'blast']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",[],['May 13'],pakistan,2014,"Separately, Safi peace committee leader Subidar Safis nephew Jahangir Khan was killed and his driver was injured in an Improvised Explosive Device (IED) blast in Safi tehsil (revenue unit) of Mohmand Agency on May 13, reported The Express Tribune. TTP Mohmand Agency Chapter spokesperson Omar Khorasani claimed responsibility for the attack. Later, a search operation was launched and 20 suspects were arrested."
aXcCKJpuDQldrKgYC5GWOl8Q0nYe-news_satp_15.tsv_334,63128,TRUE,['Primary Girlsâ\x80\x99 School'],[],"['bomb blasts', 'destroyed', 'explosions', 'destroyed']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Kalu Khan', 'Swabi']",['November 13'],pakistan,2011,"Twin bomb blasts destroyed a major portion of Primary Girls School, Shewa No 3 under Kalu Khan Police Station in the Swabi District of Khyber Pakhtunkhwa on November 13, reports Daily Times. The explosions that occurred one after the other, destroyed five of the seven rooms of the School."
aU2Sev8A3pyTFbdx6FD6oDmzyTMu-news_satp_15.tsv_333,6454,FALSE,[],[],[],,[],[],india,2015,"On November 19, Delhi Police arrested two persons, identified as Haridya Thakur and Nagender Ram along with Fake Indian Currency Note (FICN), with face value of INR 1,05,000 from Nigambodh Ghat area, in New Delhi, reports PTI. To bring the duo into the dragnet, the Police planted a decoy and struck a deal with them. The racket allegedly procured notes at 30 per cent of the face value from one Sandeep Lal in Bihar and sold them at a 50 per cent rate here, said Police. Investigation is underway and efforts are on to crack the entire nexus, Police added."
aZwg6vjKTvFgn.OH0xr9S6rqhVrO-news_satp_15.tsv_351,3459,FALSE,[],[],[],,[],[],india,2015,"Acting on a tip off, the Jharkhand Police arrested a Communist Party of India Maoist (CPI Maoist) sympathiser, identified as Punu Singh, near Dolengsera village in Gumla District, reports The Business Standard on May 31. Singh used to pass information about the whereabouts of the Police and their operations to the Maoists. The sub zonal commander of the area, Deepak Sahu, had kept two weapons with Punu. The information was correct and we recovered a 115 bore rifle and a SKB gun near his house, said Gumla Superintendent of Police (SP) Bheem Sen Tuti."
aYATUiOPOwTWclXrBYgVoUdMganK-news_satp_15.tsv_329,49004,FALSE,[],[],[],,[],[],pakistan,2012,"Senator Rehman Malik was sworn in on July 27 as Federal Minister for Interior, reported Dawn. President Asif Ali Zardari administered the oath to Mr Malik, who earlier held the office of adviser to Prime Minister on interior. Earlier in the day, Malik also took the oath as a member of the Senate. Mr Malik was elected unopposed in a by election for a Senate seat vacated by him following a legal battle over his dual nationality. He subsequently renounced his United Kingdoms (UK) citizenship."
aPGgENAC.Io3DCBHtGfyRCHSHhE8-news_satp_15.tsv_339,44956,FALSE,[],[],[],,[],[],india,2012,"Jammu and Kashmir Police on November 27 arrested a 16 year old stone pelter, identified as Danish Farooq Wani, a resident of Chattabal locality of Srinagar city (Srinagar District), reports Business Standard. Danish was wanted in several incidents, including a petrol bomb attack in Srinagar city. He was later produced before a court which remanded him in Police custody."
aWBpnJYloR77OKh0hQv3mLVMJ3am-news_satp_15.tsv_322,11936,FALSE,[],[],[],,[],[],india,2014,"An explosive of medium intensity exploded near the Assam Rifles (AR) transit camp at Minuthong in Imphal East District on January 12, reports The Sangai Express. The bomb exploded just 30 metres away from the eastern gate of the transit camp behind the western compound wall of Khuman Lampak Sports complex .However, no casualty was reported during the incident."
alsgL9ad4lURD65sW5G_Jw2rmms0-news_satp_15.tsv_328,37784,TRUE,"['polling camp', 'civilian']",['unidentified militants'],"['hurled', 'hand grenade', 'injuring']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Thoubal'],['January 7'],india,2012,The Sangai Express reports that unidentified militants hurled a hand grenade at a polling camp injuring a civilian at Charangpat Mamang Leikai in Thoubal District on January 7. The victim is identified as Thingujam Lukhoi (38).
am3KEo9x5uKc.LMNmSrGDSnL3Oxy-news_satp_15.tsv_327,16167,FALSE,[],[],[],,[],[],india,2014,"The Times of India reports that AASU, on August 22, urged the State Government to shift its focus on protection and development of border areas which have remained neglected for years. Seeking a permanent solution to the protracted Assam Nagaland border dispute, activists of AASU staged a 12 hour hunger strike in all District headquarters across the state on August 23. AASU has asked the Narendra Modi Government to send a central team to take stock of the situation in the State s border areas."
a_p1tCD2K4PJPUsCVla0IE5BWeoS-news_satp_15.tsv_350,21497,FALSE,[],[],[],,[],[],pakistan,2014,"A kidnapper and an abductee, identified as Juma Khan, were killed after a group of people resisting the kidnapping opened fire on the six armed abductors in the Dasht e Laila area of Mashkail town in Washuk District on October 27, reported The Express Tribune. A gunfight ensued and as a result Khan and one of his kidnappers, identified as Azeem, were killed. Another five kidnappers were arrested by the Police."
ajdnlLUulbf5W2dVyf.fNRnWG1UC-news_satp_15.tsv_331,9211,FALSE,[],[],[],,[],[],pakistan,2015,"CTD arrested one Adnan alias Billu during a targeted raid conducted at Manghopir Road in Gadap Town, while weapons were also seized from his possession. CTD officials said that the suspect was involved in various cases of target killings, extortion and street crimes."
a20bh8aF4vSykukpy1Esg8TLkbla-news_satp_15.tsv_296,4716,FALSE,[],[],[],,[],[],india,2015,"In deeply embarrassing disclosures for Pakistan, its chief investigator of the 26 11 Mumbai terror attack (2008) has stated that the mayhem was planned and launched from this country and that the operation was directed from an ops room in Karachi (Pakistan), reports The Economic Times on August 5. Tariq Khosa, a top police officer who was made Director General of the Federal Investigation Agency (FIA) weeks after the 26 11 Mumbai terror attack, has written a revealing article in Dawn newspaper giving graphic details of the plot and its investigation, thereby confirming what India has been saying for long. Khosa, who has held top posts in the Pakistan Government and Interpol besides initiating criminal investigation into former Prime Minister Benazir Bhutto s assassination in 2007, wrote that Pakistan has to deal with the Mumbai mayhem, planned and launched from its soil. This requires facing the truth and admitting mistakes. He also demanded that Pakistan s state security apparatus should ensure that the perpetrators and masterminds of the ghastly terror attacks are brought to justice. Noting that the case has lingered on for far too long, Khosa said dilatory tactics by the defendants, frequent change of trial judges and assassination of the case prosecutor as well as retracting from original testimony by some key witnesses have been serious setbacks for the prosecutors. The Asian Age adds that in his article in Dawn, Khosa stated, The following facts are pertinent. First, Ajmal Kasab was a Pakistani national, whose place of residence and initial schooling as well as his joining a banned militant organisation was established by the investigators. Second, the Lashkar e Toiba (LeT) terrorists were imparted training near Thatta, Sindh and launched by sea from there. The training camp was identified and secured by the investigators. The casings of the explosive devices used in Mumbai were recovered from this training camp and duly matched. Third, the fishing trawler used by the terrorists for hijacking an Indian trawler in which they sailed to Mumbai, was brought back to harbour, then painted and concealed. It was recovered by the investigators and connected to the accused. Fourth, the engine of the dinghy abandoned by the terrorists near Mumbai harbour contained a patent number through which the investigators traced its import from Japan to Lahore and then to a Karachi sports shop from where a LeT linked militant purchased it along with the dinghy. The money trail was followed and linked to the accused who was arrested. Fifth, the ops room in Karachi, from where the operation was directed, was also identified and secured by the investigators. The communications through Voice over Internet Protocol were unearthed. Sixth, the alleged commander and his deputies were identified and arrested. Seventh, a couple of foreign based financiers and facilitators were arrested and brought to face trial. However, India feels that its stand is vindicated in the disclosures made by the Pakistani chief investigator of the 26 11 Mumbai attacks (2008) in a newspaper column that the terror strike was planned and launched from Pakistani soil, reports The Asian Age. Government sources said that We have always insisted that the 2008 terror attack were planned, financed and carried out by people from Pakistan. Also, it is our view that 99 per cent of the evidence in the Mumbai case is in Pakistan. They added that prosecutors in Pakistan had enough evidence against the perpetrators of the deadly attacks and that if they had revealed it the outcome of the trial would have been different, a reference to the fact that those responsible for it, including Zakiur Rehman Lakhvi, are roaming free in Pakistan."
ayY01RmldqzP8lJJMUyLK0g6CyT0-news_satp_15.tsv_343,47323,FALSE,[],[],[],,[],[],pakistan,2012,"The Pakistan occupied Kashmir (PoK) Police on April 28 thwarted the attempt of more than one hundreds activists of National Students Federation (NSF), a pro independence group, led by their president Anwar Baig, to stage a march towards the Line of Control (LoC) in Kotli District by taking many of them into protective custody, witnesses and Police sources said, reports Greater Kashmir. Deputy Superintendent of Police (DSP, Kotli) Riyaz Mughal said that they had set up roadblocks at three points Dhanna, Seri and Chattar to prevent the marchers from nearing the LoC. When the group reached Dhanna village in some eight or so vehicles, they were intercepted by the Police. Mughal said despite being stopped some activists tried to make their way beyond the Police cordon following which they were taken into protective custody. Around a dozen other activists, including Muzaffarabad based NSF leader Kamran Baig, was taken into custody from Seri village where they had managed to reach separately from another route. The detained activists were kept in Police Lines Kotli for several hours and were set free in the evening, Mughal added. The call to cross the dividing line from Khuiratta sector, which faces Jammu Province in the Indian State of Jammu and Kashmir, was given by NSF on a day April 28 when Karachi Agreement was signed in 1949 by the Kashmiri leaders to handover the administrative control of Gilgit Baltistan to the Government of Pakistan. NSF advocates complete freedom of the disputed Himalayan region. In 1990 the NSF had staged a massive march towards the LoC in Chakothi sector in the south of Muzaffarabad, choosing February 11, the death anniversary of the Jammu and Kashmir Liberation Front (JKLF) founder Maqbool Bhat, for the crossing. Two of its activists had died in firing by the troops right at the LoC. In August 2007, the group attempted to cross a snowcapped route in Neelum Valley that connects PoK and Gilgit Baltistan and had lost another two activists, due to harsh weather. No one was hurt as Police contingents successfully overpowered the procession of at least 100 activists of the NSF, said Superintendent Police Ghulam Akber Chaudhry while talking to The Express Tribune. According to organisers, the activists had planned to enter into Indian Kashmir to apprise the world of the irrelevancy of the LoC."
asRSiWZ9ct5AhUJ_V_pTlzI8Atdy-news_satp_15.tsv_342,54471,TRUE,"['vehicles', 'trucks', 'bus', 'truck', 'driver']","['Maoists', 'Maoists']","['ablaze', 'fired', 'injured']","['Facility/Infrastructure Attack', 'Unarmed Assault']",['Hazaribagh'],[],india,2011,"the Maoists set ablaze ten vehicles, including three trucks and one bus in in Chauparan in Hazaribagh District. The Maoists fired at a truck and injured its driver."
a0WkfjcaXTpsjVUU6j9sL_Ub4f_8-news_satp_15.tsv_318,4385,FALSE,[],[],[],,[],[],india,2015,"An encounter took place between Security Force (SF) personnel and Jan Mukti Parishad (JJMP), a splinter group of the Communist Party of India Maoist (CPI Maoist), in Palamau District July 19, but there was no report of any Police casualty, reports Business Standard. The SF personnel were on routine combing operation in the ultra dominated pockets when the encounter took place at Nawadih, DIG (Palamau) Saket Kumar Singh said. The encounter lasted for around 20 minutes before JJMP activists managed to flee, he said. A combing operation was launched on the bordering areas of Palamau Garwah Districts following the encounter, Singh said."
a40_QLOE9ZCR94P.Yh.QXfQFWhoO-news_satp_15.tsv_317,2626,FALSE,[],[],[],,[],[],india,2015,"On April 13, Minister for Law and Justice D.V. Sadananda Gowda, has called upon the Global community to accelerate efforts for an expeditious conclusion of a Comprehensive Convention on International Terrorism (CCIT), reports niticentral.com. Addressing the 13th United Nations (UN) Congress on Crime Prevention and Criminal Justice (UNCCPCJ) being held in Doha (Qatar), he said India had presented a draft Comprehensive Convention for the purpose at UN as far back as in 1996 and has been constructively engaged with the international community for its finalization. He said terrorism has emerged as the most serious scourge of our times and the international community must have a policy of zero tolerance towards terrorism and towards all those who aid and abet terrorist acts and provide safe havens to their perpetrators. The Minister said Money laundering and terrorism financing are also matters of global concern. He said with the increased globalization and emergence of new technologies, crime prevention and criminal justice have acquired transnational dimensions, necessitating greater cooperation among nations. The minister also said that time has come to prosecute perpetrators of any form of cyber crime in a timely and effective manner with a view to make the cyber space secure for benefiting the people in terms of improved service delivery, crime prevention and detection and ease of doing business."
a8VyBQzZUfYqNpRr1r.ZqUxIRrHe-news_satp_15.tsv_315,21468,FALSE,[],[],[],,[],[],pakistan,2014,"The United States (US) on October 21 designated Khan Said Sajna, the deputy leader of Tehreek e Taliban Pakistan (TTP), a global terrorist, reports Dawn. The designation list also includes Ramzi Mawafi, a former physician of al Qaeda chief Osama bin Laden. Both have been designated under an executive order targeting terrorists and those providing support to terrorists or acts of terrorism. The consequences of these designations include a prohibition against US persons engaging in transactions with Said and Mawafi, and the freezing of all property and interests of Said and Mawafi in the United States, or come within the United States or the possession or control of US persons. The US Treasury Department, which keeps a record of these designations, also deleted some key al Qaeda and Taliban leaders from the list, as they are believed dead."
a4o3RGRDv2TGKY413qsb8T9wisKy-news_satp_15.tsv_480,467,TRUE,"['Police', 'Police', 'Police', 'Police', 'Police', 'Police', 'Police']","['leader', 'associates']","['gunfight', 'opened fire', 'injured', 'gunfight']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']",['Magura'],['June 22'],bangladesh,2015,"Alfu, the leader of outlawed group Alfu Bahini was killed in a gunfight with Police in Rautara School area in Magura District on June 22, reports Dhaka Tribune. Police said Acting on a tip off, Police went to the spot around 2 30am. Sensing the presence of the law enforcers, Alfu and his associates opened fire at the Police. In retaliation, Police fired back that left Alfu wounded. He succumbed to his injuries later. Two Police officials were also injured in the gunfight. Police also recovered one shooter gun and two bullets from the spot."
a1jR20bR_zm4F7W9jUT9wcvRX.5G-news_satp_15.tsv_490,6878,FALSE,[],[],[],,[],[],india,2015,"Replying to a question in the Lok Sabha (Lower House of Indian Parliament) on December 15, Minister of State for Home Haribhai Parathibhai Chaudhary said a joint declaration on combating terrorism was issued at the first Indo US strategic and commercial ministerial dialogue held in Washington on September 22, 2015, reports The Times of India. The declaration identified specific steps to further strengthen counter terrorism cooperation. The governments of India and USA have agreed to finalise an agreement to expand intelligence sharing and terrorist watch list information, he told Lok Sabha. He claimed the overall internal security situation in the country was under control . The internal security challenges in India emanating from terrorism insurgency are spread across four theatres cross border terrorism in Jammu and Kashmir, militancy in the Northeast, Left Wing Extremism in certain states and terrorism in the hinterland. He added, that a total of 53 people lost their lives in Jammu and Kashmir in 2014 due to terrorism while 54 people were killed in the state till November 22, 2015. In the North east, insurgency claimed 232 lives in 2014 while 85 people were killed till November 15, 2015. As many as 309 people lost their lives due to Maoist violence in 2014 and 210 were killed in such violence till November 15, 2015. Four people were killed in terrorist violence in the hinterland in 2014 and seven have lost their lives so far this year."
aHLBfiprvWyseY9C7NS73evXQDSu-news_satp_15.tsv_481,34131,TRUE,"['people', 'pedestrian']",[],"['killed', 'wounded', 'bomb', 'exploded', 'Bomb', 'Improvised Explosive Device', 'IED']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Quetta'],['August 12'],pakistan,2013,"Senior Police Official Bashir Ahmed Brohi said that at least two people were killed and a pedestrian was wounded when a bomb planted on a bicycle exploded on a roadside in Quetta on August 12, reports Dawn. Bomb disposal official Abdul Razzaq said it was an Improvised Explosive Device (IED) weighing up to five kilograms."
aZRAI.PjlR7ZNOOpZbLCdMLBBrNq-news_satp_15.tsv_471,18036,FALSE,[],[],[],,[],[],india,2014,"According to the Global Terrorism Index, 2014 report India was the sixth worst affected country by terrorism in 2013, reports The Times of India on November 18. The Global Index report said The number of attacks also increased, with 55 more attacks in 2013 than 2012. However, the majority of terrorist attacks in India have low casualties. In 2013 around 70 of attacks were non lethal. Communist terrorist groups are by far the most frequent perpetrators and the main cause of deaths in India. Three Maoist communist groups claimed responsibility for 192 deaths in 2013, which was nearly half of all deaths from terrorism in India. Police are overwhelmingly the biggest targets of Maoists, accounting for half of all deaths and injuries. This is mainly through armed assaults, which killed 85, and bombings and explosions, which killed 43 ."
aVdzyNyKPJSc_w3Y9wxLwsBQbks0-news_satp_15.tsv_493,2838,FALSE,[],[],[],,[],[],india,2015,"A source in Shillong Police Head quarters stated that although there is no specific input about the anti aircraft equipments with Garo National Liberation Army (GNLA), but a self loading rifle or light machine gun can cause damage to a helicopter that is flying at a lower height, reports The Sentinel on April 28. The Source also stated that Let me highlight that the police have not even requisitioned nor have inducted any helicopter even for logistical purposes. Earlier GNLA has threatened o fire at the helicopters after the State Director General of Police (DGP) Rajeev Mehta stated that the Police can use air surveillances in counter insurgency operations in Garo Hills."
aY2WDsPKrxZpUXXdOyePig3k1.04-news_satp_15.tsv_479,1868,FALSE,[],[],[],,[],[],india,2015,"Jharkhand Police on March 2 recovered cache of arms and ammunition from Murpa forest under Mahuatand Police Station in Bokaro District, reports The Business Standard. Acting on a tip off, the District Police launched a massive search operation and recovered two SLR, three Masket Rifles, one 3.9 bore rifle, three 303 bore rifle, 400 live cartridges including 362 live cartridges of 7.6 bore, a flash light, wires, mobiles phone and Maoist literature, Superintendent of Police (SP), A Vijayalaxmi said."
aZ6DLsowkg18k1iUvjkgu162wapa-news_satp_15.tsv_485,11575,FALSE,[],[],[],,[],[],bangladesh,2014,"Bangladesh Nationalist Party (BNP) senior vice chairman Tarique Rahman in a speech delivered at a programme in London on September 30 alleged that Prime Minister Sheikh Hasina Wajed wants to portray Bangladesh as a militant state to the world reports Dhaka Tribune. He said, When Hasina comes to power she wants to represent Bangladesh as a militant state. She has accomplished the same task at the United Nations General Assembly this time too."
aZX2AOutjvcRf4cfT23vrtIjHPsy-news_satp_15.tsv_473,14905,FALSE,[],[],[],,[],[],india,2014,"Eight powerful bombs were seized by Police from a train bound for New Jalpaiguri in West Bengal when it stopped at the Kishanganj Railway Station in Kishanganj District, Indian Today reports on June 30. The bombs were recovered from a general compartment of the train. The powerful bombs were kept in a plastic bag beneath a seat. We took them out and called the Bomb Disposal Squad BDS to defuse them, Government Railway Police Station in charge Alok Prasad Singh said. No arrest was made, he said. Intelligence Bureau (IB) personnel are investigating whether the recovery was related to any terror activity."
a_r2ya6P.d7zbQSB.6FMdB0qpkqe-news_satp_15.tsv_484,7833,FALSE,[],[],[],,[],[],pakistan,2015,"At least three terrorists were killed when a Police team led by Senior Superintendent of Police (SSP) Rao Anwar conducted a raid on a tip off regarding presence of militants in Quetta Town area of Sohrab Goth in Gadap Town of Karachi, the provincial capital of Sindh on March 22, reports Daily Times. The terrorists opened indiscriminate fire and heavy exchange of gunfire ensued. SSP Anwar said that the criminals were using modern weapons against the Police. They fired rockets at the police party upon arrival in the area, he claimed. He confirmed that three terrorists had been killed by the Police."
aigFbIGTjrG8lcgl86.alXN.XXIS-news_satp_15.tsv_469,19749,FALSE,[],[],[],,[],[],pakistan,2014,"An unnamed Inter Services Intelligence (ISI) Brigadier, during a session of the National Assemblys (NA) Standing Committee on Defence on March 25, briefed the Parliamentarians on National Internal Security Policy (NISP) and asked lawmakers to formulate strong laws to defeat terrorism, reports Daily Times. The official said that sectarian terrorist organisations were posing a renewed threat to the countrys peace. He particularly referred to the increasing activities of sectarian outfit Lashkar e Jhangvi (LeJ), saying the Security Agencies were acting against such notorious organisations. The official said it is the collective responsibility of politicians, Security Forces, Government, civil society and people of Pakistan to join hands against terrorism and make, and support laws that strengthened SFs hands in their fight against terrorism. Member of National Assembly (MNA) and Pakistan Muslim League Nawaz (PML N) member Shaikh Rohail Asghar said that the briefing was satisfactory. Problems and grey areas have been pinpointed in the meeting, which is a good sign. We hope this would be a productive addition in our efforts for the elimination of terrorism, he said. The MNA said the reservations of the Security Agencies needed to be considered to forge unity among the stakeholders in order to defeat terrorism. Further, the unnamed sources in the National Assembly Defence Committee said that the ISI official said strong laws were required so that the missing persons issue was resolved. Missing persons are those people who are involved in heinous kinds of terror activities, sources quoted the Brigadier as saying."
aeD0eKBkKb_N_EFWplRfX1bNw5wu-news_satp_15.tsv_488,19972,TRUE,"['soldier', 'vehicle']",['militants'],"['killed', 'injured', 'attacked']","['Unknown', 'Unknown', 'Unknown']","['Khyber Pakhtunkhwa', 'KP']",['April 18'],pakistan,2014,"One soldier was killed and two others were injured on April 18 as militants attacked an Army vehicle on Frontier road in Aziz Market, on the outskirts of Peshawar, the provincial capital of Khyber Pakhtunkhwa (KP), reports Dawn."
ah7D9NfswPPv2WisFWw0Hsc7rO38-news_satp_15.tsv_470,2754,FALSE,[],[],[],,[],[],india,2015,"On April 21, dead body of a taxi driver from Sonari under Sivasagar District in Assam, who was shot and killed, identified as Arpon Das was recovered from a river below Phuktong village in Mon District, reports Nagaland Post. According to the friend of the deceased and witness Lohit Konwar, who was rescued by the police at Tuimei village in Mon District, stated that two men hired the vehicle from Assam and after crossing Tuimei village the passengers stopped the vehicle at gun point and took the duo to the jungle and shot the driver. Witness also stated that gunmen attempted to kill him. He also sustained bullet wound on his arm."
ajFtiXiXMuynxNubCaOj9YaUAw9G-news_satp_15.tsv_487,43023,FALSE,[],[],[],,[],[],india,2012,"A Fast track court IV in East Champaran District of Bihar on August 27 sentenced three Communist Party of India Maoist (CPI Maoist) cadres to 10 years rigorous imprisonment (RI) and imposed a fine of INR one million on each of them in an Arms Act case, reported Business Standard. The three had assembled at Chheni Chapra village in East Champaran District on January 20 to plan the killing of a person when Muzaffarpur and East Champaran Police raided and arrested them along with an AK 56 rifle, a .9mm pistol, a country made pistol and a haul of ammunitions."
agxM97UsGABhBSwuIo487SIFVRXG-news_satp_15.tsv_494,38851,FALSE,[],[],[],,[],[],india,2012,"The Delhi Police on February 28 arrested two Lashkar e Toiba (LeT) militants, both Indian residents, from Tughlaqabad Extension in south Delhi and seized huge quantities of explosives from them, reports India Today. The other recoveries made included bomb manufacturing material, passports, mobile phones, matrix (used for reading coded messages) and memory cards containing instructions on how to put together an Improvised Explosive Devices (IEDs) and fire an AK 47."
amAJnGFB8BrV2vFyhFcv3fY_5b70-news_satp_15.tsv_482,33420,TRUE,"['persons', 'activists', 'Muttahida Qaumi Movement', 'MQM', 'Police Constable', 'MQM']",[],"['killed', 'shot']","['Armed Assault', 'Armed Assault']","['Karachi', 'Karachi', 'Sindh', 'Sindh']",['June 12'],pakistan,2013,"At least seven persons, including two activists of the Muttahida Qaumi Movement (MQM) and a Police Constable, were killed in separate incidents in Karachi (Karachi District), the provincial capital of Sindh, on June 12, reports The News. An MQM activist, identified as Muslim Noor Ahmed (30) alias Kallu Banarsi, was shot dead near the Sindh Government Qatar Hospital in Sector 8 of Orangi Town."
ajqQX5lbkYHZ8fTUh2RlBm_zOSD0-news_satp_15.tsv_475,63936,FALSE,[],[],[],,[],[],nepal,2011,"Police made public three persons arrested on charge of exploding a bomb in a passenger bus in Butwal in Rupandehi District on March 27, Nepal News reported. District Police Office, Rupandehi, on April 13 made public Islam Musalman (40), Prashant Pande (26) and Rajkumar Chauha (19). Musalman is an Indian national, while Pande and Chauhan are residents of Rupandehi District. Police said that all three were found affiliated with Akhil Terai Mukti Morcha (Bhagat Singh group), an armed outfit active in Terai. The arrested three conceded to the Police that they had planted the bomb in the bus at Bhairahawa Bus Park and escaped. Police said, two others accused in the incident Ghanasyam Yadav and Maksud Musalwan were still absconding."
asd1qlPCLd.tCcVXWLXFELlvG.iS-news_satp_15.tsv_495,35247,TRUE,['man'],[],"['killed', 'injured', 'injured', 'killed']","['Unknown', 'Unknown', 'Unknown', 'Unknown']",['Karachi'],['November 1'],pakistan,2013,"A man belonging to the Ahmadi community, identified as Bashir Ahmed (50), was killed while four others were injured in a sectarian attack within the jurisdiction of Mominabad Police Station in Orangi Town of Karachi District, the provincial capital of Sindh on November 1, reported Daily Times. The injured were identified as Mohammad Ahmed, Asad Fazal, Wajid and Ovais. According to the Ahmadi community spokesperson, Bashir Ahmed, the victims were returning to their homes after offering Friday prayers, when armed men targeted them on sectarian basis. He added that six people belonging to the Ahmadi community had so far been killed in 2013."
avT2CyQ0k1Axq.bd.HcxTir7ksau-news_satp_15.tsv_474,51880,FALSE,[],[],[],,[],[],nepal,2012,"the UCPN M said that there is no meaning in demanding resignation of the PM as the government has already turned into a caretaker. Hinting at the Nepali Congress (NC) and the CPN UML, the party also said that there is a serious conspiracy to impose the parliamentary system in the country, sabotaging the agenda of the Constituent Assembly (CA). Newly appointed UCPN M spokesperson Agni Sapkota said, After political parties forge consensus on a candidate, the President can appoint him her prime minister, removing any difficulties. He also said that the five point agreement signed by the parties on May 3, 2012, was no longer relevant with the dissolution of the CA on May 27. Accordingly, the NC alone could not claim leadership of the government but that it was open to all parties, including the Maoists. Sapkota said the Maoist party was open to either revival of the CA or fresh elections. However, our bottom line is that a new constitution should be drafted through the CA, said Sapkota. He said that there should be an agreement on contentious issues of the new constitution. Opposition parties, however, are saying that they are not ready to discuss other issues without Bhattarais resignation"
atWUjxSzNct90JQO7qW_4wl79Iou-news_satp_15.tsv_492,19936,TRUE,['woman'],['unidentified militants'],"['injured', 'hand grenade']","['Bombing/Explosion', 'Bombing/Explosion']",['Khuzdar'],['April 14'],pakistan,2014,"A woman was injured when unidentified militants hurled a hand grenade at the residence of a local Pakistan Muslim League Nawaz (PML N) leader Shakeel Durrani in Khuzdar District on April 14, reports The Express Tribune."
atv8wxmMAY570FYNCcLAtNz.Y6wG-news_satp_15.tsv_478,13450,FALSE,[],[],[],,[],[],india,2014,"On April 17, a polling booth had to be relocated in Kasiabeda area in Ghatsila Sub Division of East Singhbhum District on suspicion that a landmine was planted near the original venue by Maoists to disrupt parliamentary elections, reports The Business Standard. The building where the polling was to be held was sanitised after the security personnel detected a wire near it, Senior Superintendent of Police (SSP) A V Homkar said."
a0EHkCyoBTOqIRbbVcQGTZ3lfi44-news_satp_15.tsv_451,51317,FALSE,[],[],[],,[],[],pakistan,2012,"More journalists were killed doing their job in 2012 than in any year since monitoring started 17 years ago, with Syria and Somalia seeing a particularly heavy toll, Daily Times quoting Reporters without Borders reported on December 20. Pakistan Ranked third in the list with 10 killings. Eighty eight journalists were killed, a third more than last year, as Security Forces in various conflict zones cracked down on a new crop of citizen journalists attempting to document their activities, the Paris based rights group said. The high number of journalists killed in 2012 is mainly due to the conflict in Syria, the chaos in Somalia and to violence by the Taliban in Pakistan, Christophe Deloire, the head of RSF, said in a statement."
a.wARWzY4B5hvvnqa7QXHvbCWvVS-news_satp_15.tsv_466,27743,FALSE,[],[],[],,[],[],india,2013,"The Central Reserve Police Force (CRPF) and Police personnel conducting Operation Prahar recovered a can bomb, having pressure release technique, planted by the Communist Party of India Maoist (CPI Maoist) near a road bridge under Pakaridayal Police Station in East Champaran District, reports The Times of India June 25. Param Shiwam, Commandant, CRPF, said the bomb had been planted by the Maoists to kill the CRPF and Police troopers who have launched Operation Prahar on foot to arrest the Maoists. The recovery of bombs and landmines ahead of the six day bandh (general shut down) called by the Maoists from June 26 to July 2, in the District is causing concern to the Police."
a20GE5iuvFASypdcTklRB_J6IBCO-news_satp_15.tsv_464,48424,TRUE,"['Frontier Corps', 'FC', 'personnel', 'FC', 'personnel']",[],"['landmine blast', 'injured', 'blast', 'explosion', 'injuries']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Bolan'],[],pakistan,2012,"a landmine blast injured five Frontier Corps (FC) personnel in Mach area of Bolan District. According to sources, the blast targeted a checkpost set up by the FC men near the Mach overhead bridge on the National Highway for checking of vehicles. As a result of the explosion, five personnel of the force sustained injuries."
aC.ZUJQxUMRLOS3vbb4Q6TLXPl0G-news_satp_15.tsv_460,33488,TRUE,"['persons', 'Muttahida Qaumi Movement', 'MQM', 'Pakistan Peopleâ\x80\x99s Party', 'PPP', 'MQM']",[],"['killed', 'shot']","['Unarmed Assault', 'Armed Assault']","['Karachi', 'Karachi']",['June 18'],pakistan,2013,"At least six persons, including Muttahida Qaumi Movement (MQM) and Pakistan Peoples Party (PPP) workers, were killed in separate incidents in Karachi (Karachi District), the provincial capital of Sindh, on June 18, reports Daily Times. An activist of the MQM, identified as Waseem Siddiq (38), was shot dead in a targeted attack in Agra Taj Colony of Lyari area within the jurisdiction of Kalri Police Station."
