index,id,is_relevant,target,source,action,action_type,location,date,country,year,news
a.bg6d4bSnpE3v8xzpVAOBwg1oyK-news_satp_13.tsv_446,63232,TRUE,"['Security Forces', 'SFs', 'SFs', 'security personnel']","['militants', 'militants', 'militants', 'militants', 'militants']","['Clashes', 'Clashes', 'clashes', 'killed', 'killed']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Kurram', 'Orakzai', 'Kurram']",['November 23'],pakistan,2011,"Clashes between Security Forces (SFs) and militants occurred in Kurram and Orakzai Agencies of Federally Administered Tribal Areas (FATA) on November 23 killing at least 45 militants in ground action and air strikes, reported Dawn. Clashes erupted after a militant attack in Jugai area of central Kurram killing 20 militants in the ongoing clashes between SFs and militants. Another 16 militants were killed when helicopter gunships attacked militant hideouts in Gawaza and Gawaki areas of the Agency. Reports claimed that two security personnel were killed and 15 others were injured. Later, bodies of the three missing soldiers were also recovered."
au68BNG3XE7R_z_6FJ1342U6Wawu-news_satp_13.tsv_469,19924,TRUE,['passengers'],"['militants', 'militants']","['killed', 'killing', 'fire', 'killing']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Sariab Road', 'Quetta']",['April 12'],pakistan,2014,"Two bus passengers belonging to Shia Hazara community were killed in an incident of target killing on Sariab Road in Quetta on April 12, reports Dawn. Superintendent of Police (SP) Imran Qureshi said that militants singled out two members of Hazara community from a passenger bus and opened fire on them from a very close range. The incident as an act of targeted killing, said Qureshi, adding, the passenger bus was preparing to leave for Karachi when intercepted by militants. Police said, It is an act of sectarian terrorism."
az2RvOCnQN_5VHzt9U0c4wx_Ja1y-news_satp_13.tsv_470,33050,TRUE,"['Jamaat e Islami', 'JI', 'candidate', 'companions']",[],"['injured', 'bomb']","['Bombing/Explosion', 'Bombing/Explosion']","['Upper Dir', 'Upper Dir']",[],pakistan,2013,"Jamaat e Islami (JI) leader, identified as Malik Bahram Khan, an election candidate for PK 93 Upper Dir III, and three other companions of him were injured in a remote controlled bomb attack in Akhagram area of Upper Dir District. None claimed responsibility for the attacks."
a.bwSEqT13Es3y5xWR.a4gsJwp7i-news_satp_13.tsv_445,21913,FALSE,[],[],[],,[],[],pakistan,2014,"Public Relations Officer (PRO) and Frontier Corps (FC) spokesman Balochistan Khan Wasey was injured in a firing incident on Double Road in Quetta on December 9, reports Dawn. No outfit claimed responsibility for the attack."
adCwE4d8lDqn6KJP24S47x6DRE_W-news_satp_13.tsv_419,32749,TRUE,"['persons', 'Muttahida Qaumi Movement', 'MQM', 'candidate', 'MQM', 'candidate']",['assailants'],"['killed', 'shot', 'shooting']","['Armed Assault', 'Armed Assault', 'Armed Assault']","['Sindh', 'Sindh']",['April 11'],pakistan,2013,"At least 12 persons, including a Muttahida Qaumi Movement (MQM) candidate for the National Assembly and the Sindh Assembly, killed in separate incidents in Sindh, on April 11, reports Daily Times. Two unidentified assailants shot dead Fakhrul Islam (46), an MQM candidate for NA 221 and PS 47 in Hyderabad city (Hyderabad District). The Tehreek e Taliban Pakistan (TTP) claimed responsibility for Fakhrul Islams murder. Its spokesman Ihsanullah Ihsan said his organisation had carried out the shooting. It was in continuation of the TTPs earlier threat that all secular parties were on its hit list, he added."
amf_sPCv1rQpnRNZf5UKeW3wNdDW-news_satp_13.tsv_416,12019,TRUE,"['persons', 'persons']","['IK Songbijit', 'National Democratic Front of Bodoland', 'NDFB IKS', 'militants', 'militants']","['killed', 'fire']","['Armed Assault', 'Armed Assault']","['Serfanguri', 'Kokrajhar', 'Serfanguri']",['January 17'],india,2014,"At least six persons were killed when suspected IK Songbijit faction of National Democratic Front of Bodoland (NDFB IKS) militants pulled down about a dozen persons from a bus and opened fire at them at Serfanguri in Kokrajhar District on January 17, reports The Indian Express. An Assam Police official said the bus was on its way from Siliguri in West Bengal to Shillong when a group of armed militants intercepted it on NH 31 at Athiabari under Serfanguri Police Station."
abro5uJ6YCxO21TU8PmNmIzrG4i8-news_satp_13.tsv_423,16032,TRUE,"['Border Security Force', 'BSF', 'Assistant Sub Inspector', 'ASI']","['militant', 'militant']","['killed', 'injured']",,"['Pulwama', 'Jammu and Kashmir', 'J K']",['August 16'],india,2014,"Two Border Security Force (BSF) personnel, identified as Assistant Sub Inspector (ASI) R Yadav and Head Constable S Yadav were killed and four others were injured in a militant attack near Awantipora Indian Air Force (IAF) airfield in Pulwama District of Jammu and Kashmir (J K) on August 16, reports The Times of India. No militant outfit has claimed responsibility for the attack."
aM02xTO.u4aBS_3_BhVNqGAOhAAm-news_satp_13.tsv_437,25858,TRUE,"['traders', 'traders']","['Unidentified militants', 'unidentified militants']","['abducted', 'abducted', 'abducted']","['Kidnapping', 'Kidnapping', 'Kidnapping']","['Terang', 'Karbi Anglong']",['March 15'],india,2013,"Unidentified militants abducted three ginger traders from an area near Terang basti under Manja police station of Karbi Anglong District on March 15, reports Nagaland Post. According to information a group of five armed unidentified militants abducted the traders, Minu Basumatary, Pawgan Singson and Dulal Basumatary. Sources revealed that a huge sum (around INR 1.8 million) has been demanded from the relatives of the abducted persons."
aGzzlEmiUtw1N_FgAgj9aob_7PRm-news_satp_13.tsv_425,12842,TRUE,['Army Colonelâ\x80\x99s'],"['Jaish e Mohammad', 'JeM', 'militants', 'militants']","['grenades', 'fired', 'fired', 'grenades']","['Bombing/Explosion', 'Armed Assault', 'Armed Assault', 'Bombing/Explosion']",['Baramulla'],['March 9'],india,2014,"On March 9, Jaish e Mohammad (JeM) militants hurled two grenades and fired indiscriminately on an Army Colonels vehicle in the Khoshipora forests of Baramulla District, reports Daily Excelsior. The officer, however, escaped unhurt. Though the Army fired back, the militants managed to escape. Army subsequently, conducted searches and recovered one Pistol and two grenades from the area."
awYLmsq8Kk5.z4hnPQM106DVf_7m-news_satp_13.tsv_422,61770,TRUE,"['soldier', 'SFs', 'SFs', 'soldier', 'SFs']","['militants', 'militants', 'militants', 'militants']","['injuries', 'injuries']","['Armed Assault', 'Armed Assault']","['Sheraki', 'Orakzai Agency']",[],pakistan,2011,"Six militants were killed while two militants and a soldier sustained injuries during an encounter in Sheraki area of Orakzai Agency. Sources said that the militants attacked a SFs outpost in the area and in SFs retaliated by killing six militants and injuring two others. One soldier identified as Omar also sustained injuries. After the clash the SFs conducted a search operation and recovered heavy weapons and ammunition, the officials said."
a6BzPRm7OyUEqXUSouG_IiWDuuvi-news_satp_13.tsv_441,59783,TRUE,[],"['Militants', 'Militants']","['blew', 'bombs', 'destroyed']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Shni Kallay', 'Darra Adamkhel', 'Kohat']",['January 29'],pakistan,2011,"Militants blew up a tower of a cellular company in Shni Kallay area of Darra Adamkhel town in Kohat District on the night of January 29, reported Dawn. Militants planted separate bombs at the four pillars of tower and destroyed it completely."
aE2Dph7ZL24q2rVzYI1GTYPsgqBy-news_satp_13.tsv_434,37289,FALSE,[],[],[],,[],[],bangladesh,2012,"The Speedy Trial Tribunal 4 (Dhaka City) on March 13 sentenced a leader of banned outfit Jama atul Mujahideen Bangladesh (JMB), Mamunur Rashid alias Zahid, to death for detonating a bomb at Gazipur (Gazipur District) Police superintendent s office in February 20, 2009 in which 16 people were injured, according to Daily Star. He was arrested on the same day."
a1vSpNv.8iCeRs0tSDhocG6V91.G-news_satp_13.tsv_399,35837,TRUE,"['people', 'others', 'Police', 'Police', 'Police', 'police']","['militants', 'Tehreek e Taliban Pakistan', 'TTP']","['killed', 'injured', 'suicide', 'attack', 'attack', 'suicide', 'attack', 'suicide', 'bombing']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Jamshed', 'Karachi', 'Sindh']",['December 20'],pakistan,2013,"At least two people were killed and 25 others were injured in a suicide attack targeting a Police officer s car that was parked outside his house in Old Sabzi Mandi area of Jamshed Town in Karachi, the provincial capital of Sindh on December 20, reported The News. According to reports, Inspector Shafiq Tanoli, Station House Officer (SHO), Mochko Police Station Baldia Town, had just climbed down from his pickup truck when the bomb struck. He sustained serious injuries in the attack. Inspector Tanoli said that it was a suicide attack. In his statement, recorded before Senior Superintendent of Police Farooq Awan, he said that a biker rammed into his vehicle and blew himself up. The initial report prepared by the police confirms it was suicide bombing. Inspector Tanoli was receiving death threats since the day he had arrested a number of militants including Tehreek e Taliban Pakistan (TTP) commander in a raid on a Mauripur building in Kiamari Town."
acrEnyr6zn5q64ZwwolgFmSWOpdG-news_satp_13.tsv_407,62522,TRUE,['persons'],"['Tehreek e Taliban Pakistan', 'TTP', 'militants']","['killed', 'injured', 'bomb', 'exploded', 'bomb']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Khyber Pakhtunkhwa'],['September 19'],pakistan,2011,"At least five persons were killed and 33 injured when a powerful bomb exploded in the busy commercial area of Nishtarabad Chowk along the GT Road in Peshawar, the provincial capital of Khyber Pakhtunkhwa, in the night of September 19, reports Dawn. Capital City Police Officer (CCPO) Imtiaz Altaf said that explosives attached to a motorcycle had been detonated through a remote control. The in charge of the bomb disposal unit, Shafqat Malik, said that about 8 10 kilograms of explosives had been used in the blast. Police said the main target of terrorists was the CD cum music centre, adding that the blast damaged 25 shops. Nishtarabad is known for CD shops that have been a frequent target of Tehreek e Taliban Pakistan (TTP) militants."
aNZ1ZdRLHcoIJ7irLYtEX5Ajo0mq-news_satp_13.tsv_411,25774,TRUE,"['Special Task Force', 'STF', 'trooper']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoist', 'Maoist']","['killed', 'injured', 'attacked', 'killed']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Luru village', 'Gumla', 'Jharkhand']",['March 13'],india,2013,"A Special Task Force (STF) trooper was killed and two other troopers were injured when the Communist Party of India Maoist (CPI Maoist) cadres attacked them near Luru village of Gumla District in Jharkhand on March 13, reports Zee News. Deputy Inspector General of Police (DIG), Sheetal Oraon, said the attack took place during an anti Maoist operation. He further said one Maoist was also killed in the return fire. The encounter is going on."
aD31SrtkZQqos6V4ECoBOF9NfO.i-news_satp_13.tsv_412,33367,TRUE,"['persons', 'woman', 'Government officers', 'people', 'woman']",['assailants'],"['killed', 'missing', 'fire', 'killing']","['Armed Assault', 'Kidnapping', 'Armed Assault', 'Armed Assault']","['Jaffarabad', 'Jaffarabad']",['June 5'],pakistan,2013,"Three persons, including a woman, were killed while two Government officers of Jaffarabad District went missing mysteriously in separate incidents, on June 5, reports Daily Times. Unidentified armed assailants opened fire in Goth Alladad of Dera Allahyar city in Jaffarabad District, killing two people, including a woman. The deceased were identified as Imam Khatoon and Zafarullah."
aUvUlnMu7Xq6NpHygzcKf7nmCkrW-news_satp_13.tsv_389,20777,TRUE,"['family', 'members', 'wife', 'daughter']",['unidentified assailants'],"['shot', 'killed']","['Armed Assault', 'Armed Assault']","['Yakatoot', 'Peshawar', 'Khyber Pakhtunkhwa']",['July 15'],pakistan,2014,"Three family members were shot dead when unidentified assailants barged into a house and killed Iqbal Shah, his wife and daughter in Yakatoot area of Peshawar, the provincial capital of Khyber Pakhtunkhwa, on July 15, reports Daily Times."
a_R9Wf5VAnMhExSDoBHdGsG90e8S-news_satp_13.tsv_397,7791,TRUE,['children'],[],"['killed', 'injured', 'explosion']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Madyan', 'Swat', 'Khyber Pakhtunkhwa', 'KP', 'Swat']",['March 17'],pakistan,2015,"At least two children were killed and another two injured in a mortar explosion in Madyan area of Swat District in Khyber Pakhtunkhwa (KP) on the morning of March 17 (today), reports The Express Tribune. Meanwhile, at least five kilograms of explosives were also recovered in Manglawar area of Swat by the Security Forces."
aJwDQcq0QmAWd1HPR1i5G.Zhb4Qe-news_satp_13.tsv_393,63539,TRUE,"['security official', 'Security Forces', 'security official']","['militants', 'official', 'militants', 'militants', 'militants']",['killed'],['Armed Assault'],['Dogra'],[],pakistan,2011,"Two militants and a security official were killed in a clash in Dogra area. An official of the local political administration said the clash occurred after Security Forces were attacked by militants. He said after the attack, the forces and militants intensely exchanged fire leaving two militants and a security official dead."
a6oCS8zaXJrrOYlzjOd0XrIl_CR0-news_satp_13.tsv_387,17699,FALSE,[],[],[],,[],[],india,2014,"A hideout of National Socialist Council of Nagaland Isak Muivah (NSCN IM) was busted and a cadre was killed by the Security Force (SF) personnel in the Kepailo area of Dima Hasao District on November 4, reports The Sangai Express. An Assam Rifles (AR) spokesman said that in a joint operation of Police and AR they also recovered arms and ammunition from the site."
adAYshlZQPAQ9ImVH8jhlVIXsq6y-news_satp_13.tsv_406,37807,TRUE,"['Bharatiya Janata Party', 'BJP', 'Member of Legislative Assembly', 'MLA']","['Communist Party of India Maoist', 'CPI Maoist']",['fired'],['Armed Assault'],"['Harta', 'West Singhbhum', 'Harta']",['January 9'],india,2012,"Bharatiya Janata Party (BJP) Member of Legislative Assembly (MLA) Gurusaran Nayak escaped a bid on his life when Communist Party of India Maoist (CPI Maoist) cadres fired indiscriminately a few metres away from his car near Harta village in West Singhbhum District on January 9, reports DNA. The legislator was returning after inaugurating the chief minister s Kanyadan Yojana at Harta Middle School in the District when the incident took place. I was the target of the Maoists, but I am safe, Nayak said when contacted."
ataitTK3M3CN.V6PtZlJTUm6RA9W-news_satp_13.tsv_459,19976,FALSE,[],[],[],,[],[],pakistan,2014,"Prime Minister Nawaz Sharif while addressing the Cabinet Meeting in Islamabad on April 18 said that USD 1.6 billion will be spent on different development projects in Balochistan, with Gwadar being developed as a model city, reports Dawn. The Prime Minister said that the development in Balochistan was a priority for the Government and development plans to put the most neglected Province on road to progress, were being implemented expeditiously. He said that Gwadar was being developed as a model city and a socio economic package has been planned for it, adding that Gwadar Airport and Sea Port were being developed on modern lines. He told the Cabinet that USD 1.6 billion will be spent on these projects and added that he himself will monitor these projects."
aqRMN9Iqd50lsmutj0a1x6ZJhzAK-news_satp_13.tsv_453,57857,FALSE,[],[],[],,[],[],india,2011,"The HNLC has issued a warning to the Nepalese in Meghalaya to refrain from activities which affect the indigenous Khasis living in the Langpih area along the Meghalaya Assam border in the Meghalaya side. A report says that Khasi Students Union (KSU) member Michael Jyrwa (23) and his three relatives were seriously injured in an attack by four Nepalese armed with sharp weapons at Nongsohphoh, Upper Mawprem on September 24."
apq_rhU6ghT3p0BZOdQCxSUJ4S5a-news_satp_13.tsv_477,19464,FALSE,[],[],[],,[],[],pakistan,2014,"At least five alleged militants were killed during an exchange of fire with Security Forces (SFs) in Turbat District on February 23, reports Dawn. An unnamed Police officer said that armed militants attacked the convoy of Frontier Corps (FC) in Chah e Sar area of Turbat. He said the FC personnel quickly retaliated and five militants were killed on the spot. The officer stated that the FC recovered weapons from the possession of militants. He said that there were no reports of fatalities on the part of the FC."
atRSlk2m5OXGBq1Jp5hqfgctSTsW-news_satp_13.tsv_472,29336,FALSE,[],[],[],,[],[],india,2013,"Government imposed curfew in Shopian and Kulgam Districts as a precautionary measure following killing of four persons in firing incident in Shopian on September 8, reports Daily Excelsior."
a6uO7D5rVnZwKsxaxURxCpQlDUR8-news_satp_13.tsv_438,35287,FALSE,[],[],[],,[],[],pakistan,2013,"Prime Minister (PM) Nawaz Sharif on November 4 warned peace could not be achieved by unleashing senseless force, in his first public speech since a US drone strike killed Tehreek e Taliban Pakistan (TTP) chief Hakimullah Mehsud, reports Daily Times. My government is firmly resolved to bringing the cycle of bloodshed and violence to an end. But it cannot be done overnight, nor can it be done by unleashing senseless force against our citizens, without first making every effort to bring the misguided and confused elements of society, back to the mainstream, he said in a speech after Army exercises near Bahawalpur."
a0XwbCxnALHwS4UvyEA7X2CJIdfO-news_satp_13.tsv_433,6771,FALSE,[],[],[],,[],[],india,2015,"The leaders of UDMF during a meeting with Indias National Security Adviser Ajit Doval and Foreign Secretary S Jaishankar in New Delhi on December 8 told that the Nepali Government was not serious about holding talks with the UDMF and the three point proposal mooted by the major parties did not meet their demands, reports The Himalayan Times. Chairperson of Sadbhawana Party Rajendra Mahato said The three point proposal does not have any meaning. Our 11 point demands, including a review of demarcation of provinces presented by the UDMF should be addressed in a package or a consensus should be reached on their eight point demand and the State Reconstruction Commission report of the first Constituent Assembly."
aBbZFzoYFOPfQmV3A5X8oGR9Vt1i-news_satp_13.tsv_444,1173,FALSE,[],[],[],,[],[],india,2015,"Intelligence Bureau (IB) has prepared a list of 200 militants from different terror outfits which could try to carry out a strike to disrupt the Republic Day (January 26) celebrations at which United State (US) President Barack Obama will be the chief guest, reports The Times of India on January 22. Top Government sources said that the list has been shared with the security agencies involved in making arrangements for Obama s visit to New Delhi. Report said that this year, maximum number of spotters and informers drawn from IB, Research and Analysis Wing (R AW), anti terror squads of Delhi, Maharashtra, Jammu and Kashmir (J K), Andhra Pradesh, Madhya Pradesh, Uttar Pradesh (UP) and others states around 2000 are being deployed in the capital as the authorities are trying to leave nothing to chance. The list includes militants of Lashkar e Toiba (LeT), Jaish e Mohammad (JeM), Hizbul Mujahideen (HM), Harkat ul Jehad al Islami (HuJI), Jama atul Mujahideen Bangladesh (JMB), Indian Mujahideen (IM), Students Islamic Movement of India (SIMI), Sikh militant groups, CPI Maoist and North East based organisations among others. The list also mentions the five absconding SIMI members who fled from Khandwa jail in Madhya Pradesh last year. The security agencies have been warned that some terrorists may change their appearance and try to mingle with the crowd. The large number of spotters will keep a special vigil on Rajpath and India Gate areas as also the entire Republic Day parade route. The details, sketches and photographs of all those shared regularly by US secret service, Federal Bureau of Investigation (FBI) and Central Intelligence Agency (CIA) are also being shared with the personnel who would be on special anti terror duty on the ground on January 26."
aEJfO_eKet5VywQ5_slOUB9pGiya-news_satp_13.tsv_439,59345,FALSE,[],[],[],,[],[],india,2011,"Hindustan Times reports that even after the killing of top Communist Party of India Maoist (CPI Maoist) leader Mallojula Koteswara Rao alias Kishanji, the Maoists still have the men and firepower for retaliatory strikes in West Bengal, according to an intelligence report sent to the Union Home Ministry. The subsidiary intelligence bureau (SIB)  a central intelligence agency  report details the status of Maoist squads active in Jungle Mahal (West Midnapore, Bankura and Purulia Districts) and other districts after Kishanjis death in an encounter on November 24. According to the report, nine Maoist squads with more than 100 members are active in West Midnapore and Purulia Districts and all members are being given firearms. The biggest among these is Purulias Ayodhya squad, with nearly 40 members. The report lists the Maoists as having 30 sophisticated firearms including five AK 47s and five INSAS (Indian Small Arms System) rifles, apart from a host of other weapons. As per our information, Maoists at present are suffering from an ammunition crisis. But they do not have a shortage of firearms. Kishanjis death is a major blow to the Maoists. They are taking time to absorb it. But at the same time, they are preparing themselves to strike back. We are keeping a watch on the situation, said Banibrata Basu, additional director general of state intelligence branch. According to the report, Maoist squads in Belpahari, Jhargram East, Jhargram West, Jamboni, Binpur, Nayagram and Lalgarh are active in West Midnapore District. Among these, Belpahari is the biggest, with more than 20 members under the leadership of Madan Mahato."
aPVN_ijQwypi.nMwuL3oiiDpqy1q-news_satp_13.tsv_426,41762,FALSE,[],[],[],,[],[],india,2012,"Defence spokesman Lieutenant Colonel J S Brar said that SFs launched a joint operation in the evening of July 5 after they received information about the presence of heavily armed militants in the Bawan village of Handwara. During the search operation, SFs established contact with the militants resulting in an encounter, he added. He also said that one unidentified militant, likely to be a foreigner, was killed. He said three houses suffered damages during the operation as they were used by the militants as shelters adding that militants resorted to heavy firing while hiding in the two houses. The two militants were hiding in these houses and were shifting their positions from one house to another house. One AK rifle, one Global Positioning System, one map sheet and a large quantity of ammunition have been recovered from the debris so far."
aJcr.TTEu2KxtAdxUyPlDltUPwE0-news_satp_13.tsv_427,40354,FALSE,[],[],[],,[],[],india,2012,"Union Home Secretary R. K. Singh on the killing of Maoists in the State said that Maoists were trying to set up a base in Assam and three AK 47s, grenades and lots of ammunition was seized from them, reports Nagaland Post. This encounter would halt their operations in a big way, it is a blow to them, Singh further said."
a90ox9QEPhOjB_nVcP7B35HCKmQK-news_satp_13.tsv_418,33455,FALSE,[],[],[],,[],[],pakistan,2013,"Further, a labourer, identified as Chanzaib Zahoor was shot dead in Musharraf Colony in Mochko area. Police said Zahoor was scheduled to collect money from someone when unidentified persons shot and killed him."
aUChc_T6IenHyBdn06UI6nbtqs8m-news_satp_13.tsv_417,47163,FALSE,[],[],[],,[],[],pakistan,2012,"Peshawar Corps Commander Lieutenant General Khalid Rabbani during a seminar on War on terror and role of Pakistan Army at University of Peshawar (UoP) on April 17 said that no Army in the world could win war without the support of its countrymen and political ownership of the ongoing military operations in militancy hit areas of the country was necessary to achieve long lasting peace, reported Dawn. He termed the gradual mainstreaming of Federally Administered Tribal Areas (FATA) and its infrastructure development a key towards socio economic development of the area. The Corps Commander said that from 2008 to 2012, the Governments writ had been re established in 91 per cent of FATA, while the situation in the remaining areas was under control. He said around 3,300 Pakistan Army personnel had lost lives in the line of duty in the war against terrorism and more than 10,000 had been severely injured in various operations. Army had conducted more than 300 major and 760 minor operations in militancy hit areas over the last few years, mostly in 2009 10. He said peace had been restored in the entire northern region of Pakistan and road accesses to most of FATA had been established. He further added that the Army was also working on a sustainable development plan for FATA to improve livelihood of locals, adding, that the Army had been carrying out 52 educational projects in the region."
aTEI4mk8hZgI0KF24iwnyL4VfHdq-news_satp_13.tsv_436,17593,FALSE,[],[],[],,[],[],india,2014,"Security Forces (SFs) on October 29 killed two more Lashkar e Taiba (LeT) militants, including one commander, in the Handwara forest of Kupwara District, reports Daily Excelsior. On October 28, two persons, including a Junior Commissioned Officer (JCO) of Army and a militant, were killed in a gun battle that started in the morning of October 27. The slain militants were foreigners from whose possession three AK 47 rifles, AK magazines, one Under Barrel Grenade Launcher (UBGL), one matrix sheet, one compass, one Global Positioning System (GPS) and warlike stores were recovered. A Defence spokesman said that the search operation in the areas is still going on. The search of the thickly forested areas is still continuing. The killing of three heavily armed foreign terrorists of the LeT clearly establishes the robustness of the counter infiltration and counter terrorist grid of the Army, the spokesman added."
adYFcJGdlxZna2s2LDCoA1o3RBti-news_satp_13.tsv_448,51056,FALSE,[],[],[],,[],[],pakistan,2012,"Senator Hasil Bazenjo said that people of the province have been sandwiched between insurgents and security forces, and cited the example of district Khuzdar, which has been giving a deserted look for the last few months.He disclosed that 40 45 people were killed in target killings in Khuzdar in the last few months with the city coming to a standstill because of deep fear. What to talk about the rest of the city when the press club has been shut down due to this situation, he remarked. He said that although some normalcy had returned following the action of administration but by and large the people of Khuzdar are still living in fear. He also expressed concern over the fight between insurgents and establishment backed armed groups, which Maulana Ghafoor Haideri later on termed an attempt to push the province to further anarchy and civil war."
aZZ2ux2yfjZvse0CuD6jAAC6J0C0-news_satp_13.tsv_432,4090,FALSE,[],[],[],,[],[],india,2015,"Kerala Government on July 4 said it was committed to ending Communist Party of India Maoist (CPI Maoist) threat but made it clear that the activities of the Left Wing Extremists (LWEs) could not be suppressed through force, reports The Hindu. Kerala Home Minister Ramesh Chennithala in a Facebook post said that the Government has no illusion that it can suppress Maoist threat by using force but made it clear that the Government was committed to ending the challenges posed by the banned outfit. The government also did not want to crush any peaceful protest and violate the Human Rights of any person, he added. Referring to media reports that Maoist leader Roopesh, who is now in jail, had planned to stage a sit in, the Minister said it was a welcome step as the Maoist leader has chosen a peaceful path instead of violence. He also claimed that the government had succeeded in preventing the efforts of Maoists to make inroads in tribal areas through its development initiatives."
aZBbNu_wwHjWU_Rn6dZkjyyDhWay-news_satp_13.tsv_420,64974,FALSE,[],[],[],,[],[],srilanka,2011,"Sri Lanka s former Prime Minister and Senior Minister Ratnasiri Wickramanayake on August 6 said a political solution granted to the North should be a one that could be marketed in the South, reports Colombo Page. The Minister said that a solution to the ethnic issue should be acceptable to a majority in the North and the East and therefore a quick solution is not possible."
aZIJWRDc.bwS.EFucqeFea6kQIe4-news_satp_13.tsv_429,20911,FALSE,[],[],[],,[],[],pakistan,2014,A Commander of Peace Force Ajab Khan Shambani Bugti was killed in a landmine blast near Dera Bugti town of Dera Bugti District.
amEt_LmPL3AaiO8xIEEowe_4smbe-news_satp_13.tsv_421,21148,FALSE,[],[],[],,[],[],pakistan,2014,"A press release by the Inter Services Public Relations (ISPR) on September 3 said that 910 militants had been killed in the operation Zarb e Azb that was launched in North Waziristan Agency (NWA) of Federally Administered Tribal Areas (FATA) on June 15, reports The News. ISPR stated that since the start of operation 82 soldiers had embraced martyrdom in the entire country in the fight against terrorism and another 269 were injured. The 82 martyred soldiers include 42 in NWA, 23 in rest of FATA other than NWA and 17 in the remaining parts of the country, including Balochistan and Karachi. The ISPR said 88 kilometers long road, Khajuri Mir Ali Miranshah Dattakhel, and the Gharyom Jhallar road had been cleared. It stated that the Security Forces (SFs) had cleared five town including Miranshah, Mir Ali, Dattakhel, Boya and Degan, which were considered the strongholds of terrorists. As many as 27 factories making improvised explosive devices (IEDs) and rocket and ammunition factories had also been destroyed, it stated. It said a huge cache of arms and ammunition, communication equipment and other logistics facilities used by terrorists had been destroyed, uprooting their ability to attack as a coherent force. It said that 2,274 Intelligence led coordinated counter terrorism operations had been carried out throughout the country to forestall any blowback of the operation. With regard to the relief work for the internally displaced persons (IDPs), the press release said that about 19,376 tons ration had been distributed among 97,570 IDP families at six relief distribution points in Bannu, Dera Ismail Khan and Tank. The ISPR said about 113,209 patients including 32,979 females had been treated at field medical hospitals established by the Army Medical Corps at Khalifa Gul Nawaz Hospital in Bannu. It stated that about 32,226 cattle had been treated whereas 73,338 cattle and 12,9141 poultry had been vaccinated."
agZ6ouwEQw0IEfpfUQJRnD_GWVVG-news_satp_13.tsv_430,19784,FALSE,[],[],[],,[],[],pakistan,2014,"The International Monetary Fund (IMF), while reviewing Pakistans performance under a USD 6.7 billion bailout loan package, on March 28 said in its report that Pakistans key economic indicators were showing modest improvement but warned that militancy and crime could threaten growth and investment, reports Daily Times. For the fiscal year 2014 15, growth is forecast to accelerate to about 3.7 percent, and will continue to accelerate in the medium term, the report said, adding, Security conditions in Pakistan remain difficult with significant terrorist activity, as well as sectarian violence and urban criminal activity, which could depress investment and growth. The report was prepared after the IMF team met Pakistans Finance Minister Ishaq Dar and other officials in Dubai during a meeting from February 1 to 9, 2014, to discuss the economic performance, approval and release of the USD 550 million third instalment of the loan. The meeting was held outside Pakistan because of security worries, the fund said. The State Bank of Pakistan (SBP) spokesman confirmed that USD 550 million had been transferred from the IMF to bring foreign exchange reserves USD 9.1 billion. Further, The IMF confirmed its recent forecast of 3.1 percent growth this year, which was revised up from an earlier 2.8 percent. The overall economic situation in Pakistan is gradually improving, said Jeffrey Franks, the IMF Mission Chief for Pakistan, adding, That 3.1 percent may still be a bit on the conservative side, so we see indicators of growth that are relatively strong considering the fiscal adjustment that has taken place."
ai2P_yf3Fy4XZKrK8dyEPLk_zkaC-news_satp_13.tsv_443,13691,FALSE,[],[],[],,[],[],india,2014,"The Shillong Times reports that a suspected militant of United Achik Liberation Army (UALA) identified as Kalsen Momin was arrested with bullet injuries during a botched attack on a petrol station in Williamnagar town in East Garo Hills District by the militants belonging to the outfit, in the afternoon of April 30. The injured militant was arrested from a village across the Simsang river after Police teams tracked his movement from the blood trail left behind at the scene of the attack. A six member group of UALA militants is said to have crossed over from across the Simsang river into Williamnagar to target the Janusa petrol pump located on the Williamnagar Nengkhra road. From their hideout they opened indiscriminate fire towards the petrol pump damaging pillars and walls of the station. The arrested suspect however, continued to maintain his innocence claiming that he was a victim of militants ire. Police recovered as many as 25 empty rounds of AK ammunition that was fired from the attack site."
